tweet_id,timestamp,favorite_count,retweet_count,text,name,dog_stage,rating,image_url,prediction_1,confidence_percentages_1,dog_or_not_1,prediction_2,confidence_percentages_2,dog_or_not_2,prediction_3,confidence_percentages_3,dog_or_not_3,image_order_number,source,expanded_urls,lang
692568918515392513,2016-01-28 04:44:32,4483,1599,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,Chester,None,1.2,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,Golden Retriever,63,True,Labrador Retriever,16,True,Pekinese,4,True,2,Twitter for iPhone,https://twitter.com/dog_rates/status/692568918515392513/photo/1,en
692752401762250755,2016-01-28 16:53:37,7025,3763,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",None,pupper,1.3,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,Samoyed,47,True,Siberian Husky,15,True,Eskimo Dog,13,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/692752401762250755/photo/1,en
692828166163931137,2016-01-28 21:54:41,2963,913,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,None,pupper,1.2,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,Samoyed,98,True,Arctic Fox,0,False,White Wolf,0,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/692828166163931137/photo/1,en
692894228850999298,2016-01-29 02:17:12,2342,835,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,Tupawc,None,1.0,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,German Short-Haired Pointer,87,True,Bluetick,3,True,Basset,1,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/692894228850999298/photo/1,en
692901601640583168,2016-01-29 02:46:29,1827,622,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",None,None,1.0,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,Soft-Coated Wheaten Terrier,40,True,Cocker Spaniel,13,True,Golden Retriever,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/692901601640583168/photo/1,en
692905862751522816,2016-01-29 03:03:25,2508,910,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,Wally,pupper,1.0,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,Mexican Hairless,16,True,Doberman,15,True,Rhodesian Ridgeback,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/692905862751522816/photo/1,en
692919143163629568,2016-01-29 03:56:12,2740,781,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,None,None,0.9,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,Saint Bernard,61,True,English Springer,26,True,Boxer,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/692919143163629568/photo/1,en
693095443459342336,2016-01-29 15:36:45,1919,481,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,Milo,pupper,1.0,https://pbs.twimg.com/media/CZ5entwWYAAocEg.jpg,Ice Lolly,66,False,Neck Brace,3,False,Yorkshire Terrier,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693095443459342336/photo/1,en
693109034023534592,2016-01-29 16:30:45,1774,641,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",None,None,1.1,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,Cocker Spaniel,74,True,Welsh Springer Spaniel,8,True,Golden Retriever,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693109034023534592/video/1,en
693155686491000832,2016-01-29 19:36:08,8102,3334,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,Dunkin,None,1.2,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,Shih-Tzu,69,True,Lhasa,20,True,Tibetan Terrier,9,True,3,Twitter for iPhone,https://twitter.com/dog_rates/status/693155686491000832/photo/1,en
693231807727280129,2016-01-30 00:38:37,2947,757,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",Bodie,None,0.9,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,Vizsla,87,True,Chesapeake Bay Retriever,7,True,Rhodesian Ridgeback,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693231807727280129/photo/1,en
693262851218264065,2016-01-30 02:41:58,2288,518,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,None,pupper,1.1,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,Golden Retriever,98,True,Labrador Retriever,0,True,Kuvasz,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693262851218264065/photo/1,en
693280720173801472,2016-01-30 03:52:58,3462,1278,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,Sadie,None,1.0,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador Retriever,34,True,Bull Mastiff,17,True,Box Turtle,16,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693280720173801472/photo/1,en
693486665285931008,2016-01-30 17:31:20,1834,658,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,Lincoln,None,1.1,https://pbs.twimg.com/ext_tw_video_thumb/693486485266247680/pu/img/KhapmUYPQTpbwNf8.jpg,Sea Lion,51,False,Siamese Cat,29,False,Black-Footed Ferret,3,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693486665285931008/video/1,en
693590843962331137,2016-01-31 00:25:18,5201,2046,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,Phil,pupper,0.3,https://pbs.twimg.com/media/CaAhMb1XEAAB6Bz.jpg,Dining Table,38,False,Grey Fox,10,False,Siamese Cat,9,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693590843962331137/photo/1,en
693622659251335168,2016-01-31 02:31:43,1586,382,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,None,None,1.0,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,Malamute,44,True,Siberian Husky,38,True,Eskimo Dog,16,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693622659251335168/photo/1,en
693629975228977152,2016-01-31 03:00:47,2522,826,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,None,pupper,1.2,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,Pug,84,True,French Bulldog,6,True,Boston Bull,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693629975228977152/photo/1,en
693642232151285760,2016-01-31 03:49:30,2612,427,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,Freddery,None,0.9,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish Deerhound,11,True,Bluetick,7,True,German Short-Haired Pointer,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693642232151285760/photo/1,en
693647888581312512,2016-01-31 04:11:58,2769,611,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,None,None,0.7,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,Washbasin,27,False,Doormat,16,False,Bathtub,6,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693647888581312512/photo/1,en
693942351086120961,2016-01-31 23:42:03,1788,383,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,Kobe,None,1.0,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,Groenendael,55,True,Norwegian Elkhound,15,True,Schipperke,8,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/693942351086120961/photo/1,en
694001791655137281,2016-02-01 03:38:15,3495,1068,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,Chester,None,1.1,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,76,True,Cardigan,22,True,Chihuahua,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/694001791655137281/photo/1,en
694183373896572928,2016-02-01 15:39:48,3031,966,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,Lola,None,0.9,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Teddy,44,False,Pekinese,8,True,Shih-Tzu,7,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/694183373896572928/photo/1,en
694206574471057408,2016-02-01 17:11:59,4294,2102,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",None,None,1.0,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,35,True,Toy Poodle,15,True,Maltese Dog,11,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/694206574471057408/photo/1,en
694329668942569472,2016-02-02 01:21:07,2057,518,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,Grady,pupper,0.9,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,Boxer,99,True,Bull Mastiff,0,True,Saint Bernard,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/694329668942569472/photo/1,en
694352839993344000,2016-02-02 02:53:12,2101,640,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,Oliviér,None,0.5,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian Terrier,40,True,Yorkshire Terrier,32,True,Silky Terrier,10,True,2,Twitter for iPhone,https://twitter.com/dog_rates/status/694352839993344000/photo/1,en
694356675654983680,2016-02-02 03:08:26,1550,296,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10 https://t.co/SQsEBWxPyG",None,pupper,1.0,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,Hamster,42,False,Pomeranian,14,True,Pretzel,12,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/694356675654983680/photo/1,en
694669722378485760,2016-02-02 23:52:22,36828,14981,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,Phil,None,1.2,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,Beaver,45,False,Mongoose,22,False,Marmot,14,False,2,Twitter for iPhone,https://twitter.com/dog_rates/status/694669722378485760/photo/1,en
694905863685980160,2016-02-03 15:30:43,2829,968,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,Archie,None,1.0,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,Bow Tie,44,False,Fur Coat,13,False,Black-Footed Ferret,8,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/694905863685980160/photo/1,en
695051054296211456,2016-02-04 01:07:39,2739,814,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",Brian,None,0.6,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston Bull,76,True,Pug,7,True,Chihuahua,4,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695051054296211456/photo/1,en
695064344191721472,2016-02-04 02:00:27,1644,622,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",None,None,1.3,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,Seat Belt,52,False,Sunglasses,7,False,Ice Lolly,5,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695064344191721472/video/1,en
695074328191332352,2016-02-04 02:40:08,2926,1147,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,Lorenzo,pupper,1.1,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,51,True,Tibetan Terrier,7,True,Lhasa,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695074328191332352/photo/1,en
695095422348574720,2016-02-04 04:03:57,2710,639,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,None,pupper,1.2,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,Papillon,22,True,Chihuahua,21,True,Border Collie,9,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695095422348574720/photo/1,en
695314793360662529,2016-02-04 18:35:39,3736,1518,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,Colin,None,1.0,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese Dog,67,True,Lhasa,12,True,Pekinese,4,True,2,Twitter for iPhone,https://twitter.com/dog_rates/status/695314793360662529/photo/1,en
695409464418041856,2016-02-05 00:51:51,8910,3713,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,Bob,None,1.0,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,Pug,99,True,Bull Mastiff,0,True,Pekinese,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695409464418041856/photo/1,en
695446424020918272,2016-02-05 03:18:42,4515,1883,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,None,None,1.2,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,Basenji,74,True,Cardigan,12,True,Pembroke,11,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695446424020918272/photo/1,en
695629776980148225,2016-02-05 15:27:17,4704,2176,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,Calvin,None,0.8,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old English Sheepdog,69,True,Otterhound,23,True,West Highland White Terrier,1,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695629776980148225/photo/1,en
695767669421768709,2016-02-06 00:35:13,1924,775,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,None,None,1.3,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,Soft-Coated Wheaten Terrier,80,True,Lakeland Terrier,12,True,Afghan Hound,2,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695767669421768709/photo/1,en
695794761660297217,2016-02-06 02:22:53,3262,807,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,Wyatt,None,1.3,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,96,True,Arctic Fox,3,False,White Wolf,0,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695794761660297217/photo/1,en
695816827381944320,2016-02-06 03:50:33,3097,1214,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,None,None,1.1,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,38,True,Chow,20,True,Sunglasses,13,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/695816827381944320/photo/1,en
696405997980676096,2016-02-07 18:51:43,3295,1194,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,Berb,None,0.7,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,Borzoi,13,True,Walker Hound,8,True,Great Pyrenees,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696405997980676096/photo/1,en
696488710901260288,2016-02-08 00:20:23,2611,1070,12/10 revolutionary af https://t.co/zKzq4nIY86,None,None,1.2,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,Briard,36,True,Scotch Terrier,16,True,Giant Schnauzer,12,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696488710901260288/photo/1,en
696713835009417216,2016-02-08 15:14:57,2441,673,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,Trevith,pupper,0.9,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Car Mirror,37,False,Chesapeake Bay Retriever,32,True,Vizsla,11,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696713835009417216/photo/1,en
696754882863349760,2016-02-08 17:58:03,1528,371,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,Reptar,None,1.0,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,Weasel,13,False,Toy Poodle,9,True,Scottish Deerhound,9,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696754882863349760/photo/1,en
696877980375769088,2016-02-09 02:07:12,2510,732,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,Misty,pupper,0.9,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,Space Heater,20,False,Spatula,12,False,Vacuum,11,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696877980375769088/photo/1,en
696886256886657024,2016-02-09 02:40:05,5007,1873,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,None,None,1.2,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,Kuvasz,38,True,Golden Retriever,28,True,Dingo,5,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696886256886657024/photo/1,en
696894894812565505,2016-02-09 03:14:25,2406,698,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,None,None,0.9,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,66,True,Beagle,10,True,Greater Swiss Mountain Dog,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696894894812565505/photo/1,en
696900204696625153,2016-02-09 03:35:31,3266,1056,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,Rosie,None,1.2,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,29,True,Pembroke,26,True,Basenji,13,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/696900204696625153/photo/1,en
697242256848379904,2016-02-10 02:14:42,2584,694,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,Oakley,None,1.0,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,Grey Fox,23,False,Siamese Cat,16,False,Eskimo Dog,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697242256848379904/photo/1,en
697255105972801536,2016-02-10 03:05:46,3111,1204,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,Charlie,None,1.0,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,Great Dane,17,True,Malinois,16,True,Doberman,11,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697255105972801536/photo/1,en
697259378236399616,2016-02-10 03:22:44,3383,1039,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",None,None,0.8,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,Great Dane,99,True,Boxer,0,True,Whippet,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697259378236399616/photo/1,en
697270446429966336,2016-02-10 04:06:43,4818,1941,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,Bentley,None,1.0,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,Toy Poodle,88,True,Miniature Poodle,10,True,Norfolk Terrier,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697270446429966336/photo/1,en
697482927769255936,2016-02-10 18:11:03,2482,696,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,Blipson,None,1.1,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,Bath Towel,11,False,Christmas Stocking,10,False,Weasel,10,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697482927769255936/photo/1,en
697575480820686848,2016-02-11 00:18:49,2098,516,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,Ole,None,0.8,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,Siamese Cat,25,False,Whippet,11,True,Bull Mastiff,10,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697575480820686848/photo/1,en
697596423848730625,2016-02-11 01:42:02,3119,1310,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,None,pupper,1.1,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,Shetland Sheepdog,62,True,Collie,36,True,Pembroke,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697596423848730625/photo/1,en
697616773278015490,2016-02-11 03:02:54,3248,1045,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,None,pupper,1.1,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,Lhasa,52,True,Shih-Tzu,40,True,Tibetan Terrier,3,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697616773278015490/photo/1,en
697881462549430272,2016-02-11 20:34:41,3099,1229,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,Carter,None,1.0,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,Washbasin,17,False,Paper Towel,16,False,Toilet Tissue,9,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697881462549430272/photo/1,en
697943111201378304,2016-02-12 00:39:39,2463,711,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,Cassie,None,1.0,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great Dane,12,True,Greater Swiss Mountain Dog,11,True,German Short-Haired Pointer,9,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697943111201378304/photo/1,en
697990423684476929,2016-02-12 03:47:39,3378,1344,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,Doug,None,1.1,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,Pembroke,98,True,Cardigan,1,True,Shetland Sheepdog,0,True,2,Twitter for iPhone,https://twitter.com/dog_rates/status/697990423684476929/photo/1,en
697995514407682048,2016-02-12 04:07:53,1565,344,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",None,None,1.1,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,Staffordshire Bullterrier,28,True,Boston Bull,16,True,American Staffordshire Terrier,12,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/697995514407682048/photo/1,en
698178924120031232,2016-02-12 16:16:41,2897,770,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,Lily,None,1.0,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,Chesapeake Bay Retriever,35,True,Malinois,20,True,Labrador Retriever,15,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698178924120031232/photo/1,en
698195409219559425,2016-02-12 17:22:12,17272,6189,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,Beau,None,0.9,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,Labrador Retriever,64,True,American Staffordshire Terrier,10,True,Dalmatian,5,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698195409219559425/photo/1,en
698262614669991936,2016-02-12 21:49:15,4890,2077,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,Franklin,None,1.1,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,Italian Greyhound,10,True,Basset,7,True,Staffordshire Bullterrier,6,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698262614669991936/photo/1,en
698342080612007937,2016-02-13 03:05:01,2325,983,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,Maximus,None,1.1,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,Boxer,88,True,Saint Bernard,3,True,Staffordshire Bullterrier,1,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698342080612007937/video/1,en
698355670425473025,2016-02-13 03:59:01,1921,467,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,Jessiga,None,1.0,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,Pug,99,True,Pekinese,0,True,Sunglasses,0,False,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698355670425473025/photo/1,en
698549713696649216,2016-02-13 16:50:04,2393,642,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,Claude,None,0.9,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,French Bulldog,99,True,Boston Bull,0,True,Boxer,0,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698549713696649216/photo/1,en
698635131305795584,2016-02-13 22:29:29,1329,352,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,None,None,1.2,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,Samoyed,15,True,Kuvasz,8,True,West Highland White Terrier,2,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698635131305795584/video/1,en
698703483621523456,2016-02-14 03:01:06,1498,395,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,Rusty,None,0.7,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,Brittany Spaniel,93,True,Welsh Springer Spaniel,3,True,Beagle,1,True,1,Twitter for iPhone,https://twitter.com/dog_rates/status/698703483621523456/photo/1,en
